There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
      6.00     8.416667   1.636798   3.273596   1.165659  88.573423   2.039487   1.313619   0.644093
     50.00    51.500000   4.048822   8.097644   1.346042 116.670155   4.881541   3.358153   0.687929
     15.00    15.750000   2.239058   4.478116   1.509953  69.799542   2.756970   1.818439   0.659579
    165.00   171.000000   7.377736  14.755472   1.401566 168.329462   9.110778   5.974351   0.655745
     21.00    22.791667   2.693476   5.386952   1.345176 113.698164   2.939687   2.467886   0.839506
     85.00    94.208333   5.476079  10.952158   1.397255   5.337552   6.476966   4.629859   0.714819
     41.00    42.750000   3.688868   7.377736   1.469984 127.796658   4.568841   2.978381   0.651890
    106.00   109.250000   5.897063  11.794127   1.351360 125.500543   6.733594   5.164457   0.766969
     45.00    54.695833   4.172556   8.345112   1.187939  67.105039   4.507314   3.862661   0.856976
     47.00    48.875000   3.944286   7.888573   1.272483  75.130763   4.440075   3.503859   0.789144
      3.00     4.250000   1.163107   2.326213   1.184570 150.922599   1.378214   0.981572   0.712206
     13.00    14.250000   2.129769   4.259538   1.288521 161.513464   2.510963   1.806445   0.719423
      8.00     9.250000   1.715916   3.431831   1.208770  23.365533   2.001835   1.470834   0.734743
      8.00     9.000000   1.692569   3.385138   1.206277 132.068924   1.796916   1.594281   0.887232
      3.00     6.416667   1.429157   2.858313   1.175417 102.228734   1.976427   1.033425   0.522875
     19.00    21.500000   2.616039   5.232079   1.281924  75.550638   3.131483   2.185438   0.697892
     44.00    47.500000   3.888408   7.776817   1.387527 100.550910   5.893434   2.565520   0.435318
     74.00    81.916667   5.106357  10.212715   1.432202 169.537883   6.266794   4.160801   0.663944
     63.00    67.000000   4.618091   9.236182   1.265768  95.987307   5.584770   3.818736   0.683777
     37.00    43.291667   3.712165   7.424329   1.305414  85.148949   4.874810   2.826811   0.579881
     14.00    15.250000   2.203231   4.406462   1.245558  97.589605   2.337091   2.077038   0.888728
     62.00    65.250000   4.557381   9.114762   1.309078  26.474605   5.366502   3.870253   0.721187
    248.00   255.208333   9.013065  18.026129   1.455218 154.855040  11.502448   7.062439   0.613994
     35.00    36.750000   3.420218   6.840435   1.306247  85.536310   3.852271   3.036622   0.788268
     64.00    71.041667   4.755341   9.510681   1.349692 162.727186   5.108398   4.426684   0.866550
    197.00   202.375000   8.026080  16.052160   1.499258  22.945589   9.785977   6.582681   0.672665
      3.00     4.375000   1.180087   2.360174   1.095299 145.195348   1.419765   0.980871   0.690868
     70.00    74.562500   4.871753   9.743507   1.372141  97.898135   6.140404   3.865215   0.629472
     46.00    49.041667   3.951006   7.902012   1.336539 128.272701   4.536967   3.440723   0.758375
      8.00    11.291667   1.895851   3.791701   1.476972 137.783124   2.879980   1.248012   0.433341
    373.00   381.500000  11.019765  22.039530   1.337227 112.320381  11.452038  10.603809   0.925932
      6.00     7.250000   1.519127   3.038254   1.239233  25.227149   1.592222   1.449388   0.910293
      7.00     7.500000   1.545097   3.090194   1.175738  71.338838   1.568315   1.522223   0.970610
      2.00     3.125000   0.997356   1.994711   1.136398 113.792850   1.079909   0.921113   0.852954
     31.00    33.125000   3.247155   6.494310   1.300604  20.045401   3.541580   2.977206   0.840644
    161.00   164.250000   7.230657  14.461314   1.428511 102.457494   8.246865   6.339670   0.768737
      9.00    10.041667   1.787837   3.575674   1.151647  22.377589   1.808353   1.767554   0.977439
     59.00    69.541667   4.704870   9.409740   1.664750 167.446876   8.155540   2.714204   0.332805
     36.00    39.750000   3.557080   7.114160   1.345474 165.815807   4.460330   2.836745   0.635994
    119.00   124.375000   6.292042  12.584084   1.464800  51.843869   6.730079   5.882515   0.874063
     32.00    33.750000   3.277645   6.555291   1.363067  86.930611   4.136901   2.596861   0.627731
     15.00    15.875000   2.247926   4.495851   1.283004  93.914878   2.936852   1.720607   0.585868
     14.00    15.541667   2.224200   4.448400   1.599350 145.141972   3.357805   1.473304   0.438770
      2.00     2.750000   0.935603   1.871205   1.091119 180.000000   1.058405   0.827048   0.781410
     11.00    14.250000   2.129769   4.259538   1.244746 149.650054   2.829448   1.603110   0.566580
     53.00    54.750000   4.174622   8.349243   1.365937  24.636123   4.341687   4.013985   0.924522
     68.00    73.875000   4.849241   9.698483   1.359922 153.566485   6.575353   3.576256   0.543888
     31.00    32.916667   3.236928   6.473855   1.457547   8.744265   3.864966   2.710943   0.701414
    137.00   141.750000   6.717174  13.434348   1.320403 133.035448   6.957671   6.484990   0.932063
     37.00    65.114593   4.552650   9.105299   1.187885  35.992027   4.866400   4.259127   0.875211
     41.00    41.500000   3.634537   7.269074   1.262385 139.905120   3.928882   3.362244   0.855776
     21.00    24.000000   2.763953   5.527906   1.457623 153.070723   4.123291   1.852752   0.449338
     30.00    32.250000   3.203981   6.407962   1.295057 149.841457   3.971692   2.584665   0.650772
    109.00   112.000000   5.970821  11.941643   1.383405  33.417031   7.522687   4.739092   0.629973
     26.00    30.708333   3.126462   6.252924   1.188090 135.728115   3.319779   2.944403   0.886927
     52.00    57.750000   4.287470   8.574939   1.295502 107.159421   4.817019   3.816135   0.792219
     17.00    19.000000   2.459245   4.918491   1.272132  72.839216   2.565238   2.357632   0.919070
     25.00    27.625000   2.965352   5.930703   1.285419  68.783436   3.532569   2.489211   0.704646
     21.00    23.375000   2.727727   5.455454   1.455745 144.200338   3.553561   2.093813   0.589216
     18.00    20.958333   2.582875   5.165751   1.239122  17.640393   2.814703   2.370142   0.842058
     29.00    30.250000   3.103043   6.206085   1.192114 123.100002   3.154426   3.052496   0.967687
    493.00   497.500000  12.584084  25.168168   1.519476  75.649432  14.092436  11.237175   0.797390
     77.00    79.875000   5.042321  10.084642   1.444934 128.312158   6.873022   3.699247   0.538227
    120.00   126.250000   6.339292  12.678584   1.350820 169.826472   7.761354   5.177785   0.667124
     28.00    34.762500   3.326447   6.652893   1.324917  80.177218   3.623629   3.053637   0.842701
     15.00    17.541667   2.362982   4.725965   1.291801  95.153285   2.616248   2.134234   0.815761
    222.00   229.208333   8.541620  17.083241   1.599153 101.934884  11.393545   6.403562   0.562034
     28.00    30.666667   3.124340   6.248681   1.243057 118.034483   3.203931   3.046727   0.950934
    187.00   190.750000   7.792151  15.584301   1.383345  24.013683   8.911135   6.813679   0.764625
      4.00     5.125000   1.277238   2.554477   1.312818 158.631038   1.592021   1.024697   0.643645
    132.00   137.000000   6.603670  13.207340   1.515940 104.245280   8.274807   5.270027   0.636876
      3.00     4.000000   1.128379   2.256758   1.245227  17.502119   1.388550   0.916956   0.660369
     13.00    17.000000   2.326213   4.652426   1.208047  71.659461   2.410354   2.245010   0.931403
     17.00    26.970551   2.930016   5.860032   1.263145  90.272199   3.417086   2.512372   0.735238
    176.00   181.500000   7.600871  15.201743   1.678099 178.853997  12.042626   4.797396   0.398368
     19.00    20.250000   2.538853   5.077706   1.294931  77.368965   3.005499   2.144661   0.713579
    126.00   130.250000   6.438933  12.877867   1.287072  96.725799   6.482598   6.395563   0.986574
     54.00    55.250000   4.193641   8.387281   1.337511   4.415802   4.732609   3.716052   0.785202
     14.00    16.750000   2.309045   4.618091   1.300005 171.638454   3.363510   1.585157   0.471280
     64.00    70.208333   4.727368   9.454736   1.312863 119.517560   5.832664   3.831527   0.656909
    174.00   182.708333   7.626131  15.252261   1.474500  21.149054  11.199886   5.192720   0.463640
    143.00   146.375000   6.825878  13.651756   1.286888 113.762905   7.841220   5.942011   0.757792
     42.00    44.375000   3.758324   7.516649   1.225944 149.187657   4.500754   3.138363   0.697297
     13.00    14.875000   2.175973   4.351946   1.282583   8.254473   2.381228   1.988411   0.835036
    133.00   138.500000   6.639723  13.279446   1.297793 167.594310   7.315175   6.026639   0.823854
      8.00     9.541667   1.742758   3.485517   1.127940 129.561460   1.858789   1.633970   0.879051
     17.00    19.375000   2.483396   4.966791   1.305078  57.818082   3.190034   1.933288   0.606040
    183.00   199.625000   7.971362  15.942724   2.172679 134.103290   9.689759   6.557708   0.676767
    250.00   254.625000   9.002758  18.005516   1.548750  66.282013  10.101091   8.023852   0.794355
     34.00    62.802083   4.471076   8.942153   1.601683 178.659010   4.985203   4.009972   0.804375
     86.00    90.166667   5.357326  10.714652   1.303680  97.812748   6.194039   4.633639   0.748080
    100.00   107.541667   5.850776  11.701551   1.430608 170.254550   7.232917   4.732748   0.654335
     84.00    88.437500   5.305707  10.611415   1.371115 150.751803   6.157632   4.571649   0.742436
     11.00    12.500000   1.994711   3.989423   1.249236  46.228073   2.101750   1.893124   0.900737
     21.00    22.000000   2.646284   5.292567   1.337735 121.373470   3.129422   2.237735   0.715063
    474.00   489.875000  12.487276  24.974551   1.290640  27.449210  12.634680  12.341592   0.976803
     80.00    82.041667   5.110252  10.220504   1.256702 172.294807   5.250255   4.973982   0.947379
      2.00     2.750000   0.935603   1.871205   1.232042 178.914834   1.119037   0.782237   0.699027
     31.00    36.666667   3.416338   6.832675   1.186556  65.553975   3.723317   3.134668   0.841902
      2.00     2.625000   0.914092   1.828183   1.239912  96.976378   1.104687   0.756380   0.684701
    113.00   120.500000   6.193250  12.386499   1.442748 138.201969   7.446637   5.150827   0.691698
    120.00   133.416667   6.516736  13.033471   1.812334 173.188602  10.148397   4.184685   0.412349
      7.00    12.959514   2.031044   4.062089   1.186303  32.533060   2.331229   1.769514   0.759048
      6.00     8.500000   1.644881   3.289762   1.281328 162.041327   1.957851   1.381940   0.705845
     20.00    22.875000   2.698396   5.396791   1.284506  24.707453   3.535086   2.059735   0.582655
     74.00    84.002083   5.170947  10.341894   1.154453  15.361170   5.542595   4.824219   0.870390
     91.00    95.125000   5.502656  11.005313   1.359997 134.931375   7.056169   4.291171   0.608145
     51.00    61.041667   4.407966   8.815932   1.402462  99.115076   6.293561   3.087309   0.490550
    140.00   146.291667   6.823935  13.647869   1.288610   2.219663   7.356012   6.330343   0.860567
     19.00    21.125000   2.593125   5.186250   1.260383 104.354103   2.942868   2.284947   0.776435
      2.00     2.875000   0.956630   1.913260   1.115864  16.772238   1.063620   0.860402   0.808937
      2.00     3.250000   1.017107   2.034214   1.133314 126.088372   1.333291   0.775905   0.581947
     14.00    16.250000   2.274321   4.548642   1.165632  59.321089   2.486634   2.080136   0.836527
     13.00    13.000000   2.034214   4.068429   1.564780 144.217474   2.822322   1.466179   0.519494
      5.00     5.750000   1.352879   2.705758   1.322603   7.360996   1.539557   1.188837   0.772194
     31.00    35.750000   3.373363   6.746726   1.797711 117.190396   5.901861   1.928134   0.326699
      5.00     7.625000   1.557919   3.115839   1.382436  10.420039   1.980896   1.225260   0.618538
     71.00    75.500000   4.902285   9.804570   1.555079 171.190529   6.612675   3.634292   0.549595
     52.00    55.687500   4.210212   8.420423   1.302883 100.590179   4.730858   3.746864   0.792005
     41.00    42.750000   3.688868   7.377736   1.347953 137.712315   4.449613   3.058187   0.687293
    226.00   238.916667   8.720639  17.441277   1.440508 168.717673  10.992964   6.918020   0.629313
      7.00     8.750000   1.668895   3.337791   1.207027 148.210215   1.989589   1.399893   0.703609
     10.00    11.000000   1.871205   3.742410   1.431338 106.037013   2.356498   1.485853   0.630534
     28.00    30.750000   3.128583   6.257165   1.224526 153.357016   3.289668   2.975385   0.904463
     40.00    42.000000   3.656366   7.312733   1.439523 142.710970   4.842900   2.760539   0.570018
     78.00    81.250000   5.085536  10.171072   1.405157 173.511711   7.086772   3.649430   0.514964
      8.00     9.625000   1.750352   3.500704   1.139823  58.858127   2.116352   1.447648   0.684030
     10.00    11.000000   1.871205   3.742410   1.211405  93.572590   2.094165   1.671983   0.798401
     27.00    30.041667   3.092339   6.184678   1.326072 167.641873   3.924532   2.436612   0.620867
      4.00     4.000000   1.128379   2.256758   1.410474   0.000000   1.897700   0.670938   0.353553
    155.00   163.250000   7.208612  14.417224   1.633155 167.158366   9.995192   5.198909   0.520141
     25.00    25.500000   2.849018   5.698035   1.386993 138.344351   2.917094   2.782530   0.953871
    194.00   200.666667   7.992133  15.984265   1.987135 123.859964  13.072759   4.886052   0.373758
     56.00    57.500000   4.278179   8.556359   1.475297  11.333728   4.848769   3.774735   0.778493
     69.00    72.250000   4.795611   9.591223   1.337916 169.413204   5.906572   3.893610   0.659200
     26.00    33.270833   3.254295   6.508590   1.238362  94.110701   3.889661   2.722714   0.699988
     15.00    17.833333   2.382546   4.765092   1.299895  92.360452   3.033951   1.871001   0.616688
