There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
    208.00   224.916667   8.461276  16.922553   1.360920 172.027636  11.313406   6.328174   0.559352
      5.00     6.750000   1.465808   2.931615   1.157104 142.207126   1.708079   1.257900   0.736441
      4.00     4.500000   1.196827   2.393654   1.174011 169.747145   1.199719   1.193941   0.995184
     34.00    36.000000   3.385138   6.770275   1.300309 154.525894   4.491219   2.551458   0.568099
      6.00     6.875000   1.479318   2.958635   1.241070  99.158308   1.785565   1.225596   0.686391
     19.00    22.125000   2.653791   5.307582   1.268636  61.706120   2.885020   2.441095   0.846128
    841.00   864.500000  16.588517  33.177034   2.065216  44.063725  22.650047  12.149153   0.536385
    126.00   132.375000   6.491246  12.982491   1.463201 157.265858   9.244284   4.558089   0.493071
      2.00     2.750000   0.935603   1.871205   1.232042 178.768658   1.334754   0.655815   0.491338
     23.00    24.875000   2.813887   5.627773   1.298050  92.625773   3.711460   2.133381   0.574809
     48.00    49.625000   3.974434   7.948869   1.255960 116.023805   4.648595   3.398044   0.730983
    192.00   197.625000   7.931330  15.862659   1.361505 118.194021  11.341002   5.546775   0.489090
     16.00    16.750000   2.309045   4.618091   1.228855 161.571107   2.669586   1.997197   0.748130
    409.00   418.041667  11.535458  23.070916   1.776170 166.073892  16.601723   8.015240   0.482796
    108.00   112.000000   5.970821  11.941643   1.436715 149.076457   8.231710   4.330900   0.526124
    184.00   188.875000   7.753759  15.507518   1.601468 142.463417  10.465559   5.744631   0.548908
     13.00    14.000000   2.111004   4.222008   1.268746 151.982811   2.708963   1.645035   0.607256
     25.00    28.625000   3.018546   6.037092   1.146223 171.147196   3.344409   2.724434   0.814623
     33.00    36.875000   3.426029   6.852059   1.160529   6.693699   4.457654   2.633151   0.590703
     17.00    17.750000   2.376973   4.753946   1.327652 167.741391   3.066125   1.842717   0.600992
      9.00    10.750000   1.849819   3.699639   1.261048  24.646054   2.331356   1.467743   0.629566
      2.00     2.250000   0.846284   1.692569   1.206277  90.000000   1.231359   0.581631   0.472349
     58.00    61.750000   4.433468   8.866935   1.345666  32.426958   5.791487   3.393884   0.586013
    193.00   198.250000   7.943861  15.887723   1.396996  18.660318   8.473439   7.447382   0.878909
    238.00   242.750000   8.790320  17.580640   1.469136  29.306718  11.074445   6.977300   0.630036
      2.00     3.250000   1.017107   2.034214   1.160162 126.178277   1.199960   0.862118   0.718455
    286.00   296.125000   9.708734  19.417468   1.617014 148.253122  15.002125   6.283077   0.418812
     30.00    33.375000   3.259385   6.518771   1.533069 106.206315   4.753675   2.234817   0.470124
    330.00   343.625000  10.458453  20.916906   1.791880 151.863389  16.832637   6.498045   0.386038
     32.00    33.875000   3.283709   6.567419   1.471682  98.419070   4.522326   2.384337   0.527237
    105.00   108.375000   5.873401  11.746801   1.425512 160.085961   7.882098   4.376606   0.555259
     17.00    19.125000   2.467322   4.934643   1.249075 152.569819   3.580462   1.700249   0.474868
     39.00    39.750000   3.557080   7.114160   1.424104 132.756002   4.786478   2.643450   0.552275
    139.00   148.125000   6.866560  13.733121   1.361618 134.113602   8.425398   5.596133   0.664198
     42.00    44.000000   3.742410   7.484821   1.406426 144.304969   4.627175   3.026822   0.654140
      4.00     4.250000   1.163107   2.326213   1.151368  99.677306   1.211771   1.116397   0.921294
    177.00   180.125000   7.572025  15.144051   1.466654  78.563682  10.502875   5.459035   0.519766
    109.00   111.375000   5.954138  11.908277   1.308434   9.048567   6.930176   5.115565   0.738158
     12.00    13.250000   2.053681   4.107362   1.226662  37.443812   2.312801   1.823593   0.788478
     60.00    69.000000   4.686511   9.373021   1.411263 165.260018   6.788746   3.235263   0.476563
     17.00    19.750000   2.507313   5.014627   1.221451 175.138517   3.379364   1.860297   0.550487
     78.00    80.625000   5.065939  10.131877   1.343948  41.792512   5.212960   4.923064   0.944389
     32.00    33.000000   3.241022   6.482045   1.386894 132.314326   3.933227   2.670638   0.678994
      9.00    13.750000   2.092071   4.184142   1.214879  93.869567   2.472815   1.769951   0.715764
      8.00    10.250000   1.806288   3.612576   1.416048  14.524121   2.075952   1.571653   0.757076
     71.00    75.000000   4.886025   9.772050   1.280585 174.388890   6.304859   3.786483   0.600566
     19.00    20.000000   2.523133   5.046265   1.403028 103.248366   3.442833   1.849116   0.537091
     76.00    81.875000   5.105058  10.210117   1.489529 160.503069   8.513824   3.061095   0.359544
     87.00    95.583333   5.515897  11.031794   1.440377 177.609396   7.436866   4.091121   0.550114
      5.00     5.875000   1.367505   2.735010   1.342545  69.098118   1.734187   1.078356   0.621822
     19.00    22.125000   2.653791   5.307582   1.210992   5.743323   2.997686   2.349348   0.783720
     38.00    41.875000   3.650921   7.301843   1.595795 136.748012   5.553385   2.400199   0.432205
     75.00    80.875000   5.073787  10.147574   1.500836 118.035537   6.080896   4.233473   0.696192
     45.00    46.250000   3.836904   7.673808   1.295946  34.042169   4.295365   3.427376   0.797924
     99.00   102.875000   5.722423  11.444847   1.423789 165.125643   8.894506   3.681613   0.413920
    157.00   165.000000   7.247146  14.494293   1.646432 160.793343  10.807667   4.859618   0.449645
      2.00     2.500000   0.892062   1.784124   1.218276  90.000000   1.050953   0.757194   0.720483
     46.00    48.250000   3.918986   7.837972   1.359879 154.727634   5.317602   2.888229   0.543145
     46.00    50.250000   3.999384   7.998768   1.150051 171.461144   4.101563   3.899750   0.950796
     44.00    50.375000   4.004355   8.008710   1.557458   5.614520   6.573368   2.439368   0.371099
     17.00    18.250000   2.410219   4.820438   1.402724 123.385306   3.082393   1.884625   0.611416
     57.00    60.500000   4.388365   8.776730   1.338252   9.984008   6.010715   3.203903   0.533032
    104.00   106.125000   5.812111  11.624222   1.258257 172.664210   7.308358   4.622192   0.632453
     62.00    67.687500   4.641724   9.283448   1.218487 146.252206   5.612708   3.838718   0.683933
    284.00   298.333333   9.744868  19.489736   1.511348  61.918936  12.631478   7.517920   0.595173
     14.00    16.000000   2.256758   4.513517   1.344962 149.377335   2.938466   1.733203   0.589832
     36.00    38.250000   3.489320   6.978640   1.280378 142.931628   4.804253   2.534286   0.527509
    149.00   155.000000   7.024104  14.048207   1.866707   5.332675  12.277070   4.018714   0.327335
    666.00   713.377083  15.069007  30.138014   1.997755  54.994465  17.769519  12.778904   0.719147
      3.00     4.125000   1.145874   2.291749   1.185533 151.880188   1.498734   0.876092   0.584554
      4.00     6.041667   1.386767   2.773534   1.120726 107.099213   1.391949   1.381604   0.992568
    100.00   103.250000   5.732844  11.465687   1.334547 163.600416   7.382082   4.452063   0.603090
    169.00   177.375000   7.514001  15.028003   1.470733 110.170659   9.901416   5.702236   0.575901
     56.00    64.750000   4.539886   9.079772   1.326211 143.697217   5.941799   3.468742   0.583786
      5.00     6.625000   1.452172   2.904344   1.154672 123.536674   1.764868   1.194878   0.677035
     13.00    13.250000   2.053681   4.107362   1.272059  46.226468   2.400935   1.756652   0.731653
    109.00   113.625000   6.013980  12.027961   1.387649 169.100986   8.280667   4.367760   0.527465
      8.00     9.000000   1.692569   3.385138   1.206277   3.541069   1.919295   1.492626   0.777695
      2.00     3.000000   0.977205   1.954410   1.342458  58.755601   1.429608   0.667966   0.467237
     21.00    26.916667   2.927087   5.854175   1.181058 151.656940   3.199505   2.677865   0.836962
    470.00   497.059821  12.578516  25.157031   1.593294  13.245474  17.098002   9.253657   0.541213
      3.00     3.875000   1.110608   2.221217   1.247766  34.203195   1.397062   0.882889   0.631961
     11.00    11.750000   1.933944   3.867889   1.186225  74.055054   2.213504   1.689692   0.763356
     95.00    98.500000   5.599422  11.198843   1.401666  89.087160   8.120105   3.861221   0.475514
    330.00   342.416667  10.440048  20.880097   1.354596 163.811637  11.968630   9.106690   0.760880
     14.00    16.083333   2.262628   4.525255   1.439130 117.182861   3.469326   1.475642   0.425340
     16.00    21.250000   2.600785   5.201571   1.120707 109.869730   2.760778   2.450064   0.887454
      2.00     2.750000   0.935603   1.871205   1.331690 144.867531   1.334118   0.656128   0.491807
     38.00    40.375000   3.584935   7.169871   1.551611 134.555925   5.311785   2.419481   0.455493
     22.00    22.250000   2.661277   5.322554   1.340459  23.078640   2.998957   2.361620   0.787480
     10.00    11.000000   1.871205   3.742410   1.261229  62.899991   2.148454   1.629734   0.758561
    230.00   235.250000   8.653462  17.306924   1.503144 134.315254  11.066210   6.766761   0.611480
    197.00   202.500000   8.028559  16.057117   1.628353 176.422214  10.960080   5.881139   0.536596
    357.00   369.208333  10.840787  21.681574   1.598706 105.668050  12.603615   9.324520   0.739829
    127.00   133.625000   6.521822  13.043643   1.419193 118.477648   9.081657   4.683524   0.515713
     48.00    55.250000   4.193641   8.387281   1.340208 173.184901   7.136517   2.464314   0.345310
      3.00     4.666667   1.218789   2.437578   1.128761 122.125357   1.347682   1.102223   0.817866
     87.00    92.000000   5.411516  10.823033   1.415880  63.296319   6.827210   4.289382   0.628277
    145.00   147.625000   6.854961  13.709923   1.411116 153.934536   7.969199   5.896514   0.739913
     17.00    18.500000   2.426671   4.853342   1.420380 145.675796   3.376062   1.744261   0.516655
     13.00    13.875000   2.101559   4.203118   1.372361  19.347830   2.481232   1.779982   0.717378
    157.00   162.750000   7.197564  14.395129   1.281864 168.010391   8.436685   6.140438   0.727826
      7.00     8.000000   1.595769   3.191538   1.221027 139.177376   1.894543   1.344112   0.709465
     15.00    16.125000   2.265557   4.531113   1.442618 108.847770   3.194331   1.606830   0.503025
    231.00   238.083333   8.705417  17.410833   1.394970 176.324308  10.219220   7.415857   0.725677
      3.00     3.750000   1.092548   2.185097   1.371398  95.664067   2.062914   0.578629   0.280491
     31.00    35.166667   3.345728   6.691457   1.250804 145.634071   4.132362   2.708837   0.655518
      5.00     7.625000   1.557919   3.115839   1.181749 154.359760   2.132491   1.138158   0.533722
    128.00   132.000000   6.482045  12.964090   1.456341 131.683242   8.017018   5.240964   0.653730
      2.00     3.500000   1.055502   2.111004   1.242875 101.792873   1.654363   0.673422   0.407058
      3.00     3.791667   1.098601   2.197203   1.234673  62.094413   1.322189   0.912823   0.690388
     52.00    54.500000   4.165080   8.330159   1.218935 171.596935   5.458187   3.178324   0.582304
     23.00    23.500000   2.735010   5.470021   1.444809  93.029924   3.851565   1.942141   0.504247
     32.00    37.625000   3.460695   6.921390   1.371556 103.217371   4.885417   2.451461   0.501792
    101.00   106.625000   5.825787  11.651574   1.245929  94.283740   8.386698   4.046860   0.482533
      3.00     3.500000   1.055502   2.111004   1.331203  60.879350   1.277734   0.871922   0.682397
      8.00     9.541667   1.742758   3.485517   1.310587  93.978525   1.843504   1.647519   0.893689
    495.00   520.500000  12.871686  25.743372   1.543141 153.131869  21.456691   7.721614   0.359870
     18.00    22.375000   2.668742   5.337484   1.233472 105.232694   2.868812   2.482625   0.865385
     23.00    27.166667   2.940649   5.881299   1.296937 141.135734   3.116999   2.774277   0.890047
    103.00   105.625000   5.798403  11.596807   1.393763 160.721020   6.867846   4.895491   0.712813
     93.00    98.000000   5.585192  11.170384   1.713803 171.937555   9.148313   3.409849   0.372730
    253.00   263.666667   9.161207  18.322413   1.297584 133.873226  10.004968   8.388603   0.838444
     81.00    83.750000   5.163182  10.326365   1.278783 163.920836   5.522815   4.826968   0.874005
      6.00     8.166667   1.612306   3.224612   1.339904 167.917248   2.233759   1.163747   0.520982
     46.00    49.833333   3.982768   7.965536   1.184117 107.730744   4.929434   3.217904   0.652794
     93.00    97.291667   5.564971  11.129941   1.370992   8.346779   8.377628   3.696619   0.441249
     52.00    53.500000   4.126691   8.253382   1.529454 157.519973   5.871595   2.900332   0.493960
      4.00     5.875000   1.367505   2.735010   1.177954  81.419895   1.455391   1.284927   0.882874
     20.00    22.750000   2.691013   5.382026   1.256356 130.615352   3.538216   2.046667   0.578446
     18.00    20.916667   2.580307   5.160613   1.283970  65.863215   3.506513   1.898747   0.541492
      7.00     9.916667   1.776675   3.553349   1.200573  56.878281   2.504712   1.260254   0.503153
    243.00   256.000000   9.027033  18.054067   1.420851 175.825356  12.524602   6.506181   0.519472
    493.00   501.250000  12.631422  25.262845   1.482096 154.548727  16.350182   9.758474   0.596842
     86.00    90.000000   5.352372  10.704745   1.330003 162.141875   6.552876   4.371804   0.667158
     11.00    13.791667   2.095238   4.190477   1.273492 104.800835   3.104025   1.414300   0.455634
    107.00   116.166667   6.080872  12.161743   1.174842   1.901851   6.702872   5.516591   0.823019
