Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain	Grain ID
228	Aluminium	58	8.5935	5	486.76	218.95	1.5881	127.88	0.43	1.20	176.60	17.18	86.27	True	no	2440
229	Aluminium	11	3.7424	1	201.64	323.64	2.6776	102.22	0.99	1.93	323.26	41.05	86.26	True	no	3591
230	Aluminium	275	18.712	12	496.75	29.68	2.6213	88.167	0.96	2.35	167.83	12.45	86.23	True	no	217
231	Aluminium	14	4.222	1	0.57	366.93	2.7189	95.935	0.70	1.23	77.65	39.48	86.22	True	edge	4035
232	Aluminium	110	11.835	8	437.50	356.48	3.0105	86.71	0.82	1.99	212.73	9.77	86.17	True	no	3861
233	Aluminium	20	5.0463	2	356.60	88.25	1.5013	102	1.14	1.86	227.77	40.89	86.14	True	no	1045
234	Aluminium	82	10.218	4	175.43	360.30	1.4302	125.34	2.31	4.43	201.37	39.36	86.14	True	no	3936
235	Aluminium	14	4.222	4	298.36	121.79	1.2867	65.642	0.50	1.24	49.02	39.91	86.13	True	no	1421
236	Aluminium	20	5.0463	4	28.75	293.70	1.5265	80.604	0.96	1.65	333.28	39.24	86.13	True	no	3264
237	Aluminium	10	3.5682	2	490.20	150.10	1.7912	69.379	0.38	0.70	83.37	26.44	86.10	True	no	1754
238	Aluminium	102	11.396	4	67.06	184.21	4.1652	91.571	3.64	8.62	35.43	38.97	86.10	True	no	2028
239	Aluminium	14	4.222	0	21.07	344.36	1.4422	101.64	0.71	1.37	22.44	19.78	86.09	True	no	3808
240	Aluminium	34	6.5795	4	477.50	349.76	1.5275	69.837	1.51	3.00	13.60	21.85	86.09	True	no	3856
241	Aluminium	49	7.8987	6	353.39	95.08	1.19	40.899	0.77	1.78	42.65	37.30	86.07	True	no	1113
242	Aluminium	10	3.5682	1	496.30	163.30	4.0627	93.985	0.38	0.79	318.22	42.55	86.04	True	no	1882
243	Aluminium	25	5.6419	1	372.48	153.72	1.5773	158.49	0.74	1.28	272.87	41.75	86.04	True	no	1792
244	Aluminium	26	5.7536	3	164.65	332.81	2.0436	87.734	0.96	2.12	22.87	32.74	86.04	True	no	3676
245	Aluminium	10	3.5682	0	278.50	69.90	2.4354	64.33	0.66	1.02	203.76	32.67	86.04	True	no	840
246	Aluminium	38	6.9558	5	544.37	103.37	1.6955	22.262	0.85	2.10	273.55	37.11	86.03	True	no	1219
247	Aluminium	67	9.2362	1	223.66	324.12	1.8886	68.755	1.02	3.83	25.96	40.26	86.03	True	no	3563
248	Aluminium	30	6.1804	5	284.60	250.37	1.6621	108.3	0.74	1.34	343.39	32.43	85.99	True	no	2811
249	Aluminium	11	3.7424	2	496.36	277.45	2.2907	84.345	0.27	0.62	315.66	42.23	85.99	True	no	3109
250	Aluminium	132	12.964	6	353.58	317.45	2.9879	48.828	1.24	2.86	89.50	26.40	85.98	True	no	3438
251	Aluminium	19	4.9185	3	463.68	49.26	1.8738	140.76	0.24	0.64	86.69	3.68	85.95	True	no	609
252	Aluminium	21	5.1709	2	174.81	347.38	3.7108	99.612	1.57	3.17	192.65	40.86	85.95	True	no	3809
253	Aluminium	12	3.9088	2	321.58	34.17	4.7858	97.006	0.86	1.73	50.81	20.06	85.92	True	no	434
254	Aluminium	22	5.2926	1	302.23	294.55	1.9404	105.31	0.39	1.14	333.82	43.42	85.90	True	no	3269
255	Aluminium	18	4.7873	5	484.06	118.33	2.313	105.97	0.45	0.67	31.31	36.03	85.90	True	no	1379
256	Aluminium	13	4.0684	1	80.31	320.00	1.7699	90	0.48	1.03	195.33	17.86	85.88	True	no	3532
257	Aluminium	13	4.0684	2	441.00	401.15	1.6912	90	0.53	1.02	317.55	37.13	85.87	True	edge	4392
258	Aluminium	124	12.565	7	564.35	102.01	1.9326	75.246	0.86	1.95	217.27	43.34	85.86	True	no	1149
259	Aluminium	21	5.1709	3	309.33	107.38	2.6402	82.076	0.55	0.97	168.68	32.50	85.85	True	no	1236
260	Aluminium	13	4.0684	3	452.38	167.85	2.8661	89.639	0.51	1.18	48.29	40.49	85.84	True	no	1944
261	Aluminium	47	7.7358	2	457.06	359.15	1.0893	139.43	0.68	1.65	194.49	6.18	85.83	True	no	3957
262	Aluminium	17	4.6524	1	319.00	123.12	2.921	80.754	0.57	0.96	5.27	38.46	85.83	True	no	1417
263	Aluminium	56	8.444	4	544.20	399.04	1.1941	132.43	1.23	2.30	345.00	38.75	85.80	True	edge	4336
264	Aluminium	173	14.842	8	520.50	16.89	2.3688	89.452	0.65	1.37	335.68	36.58	85.80	True	no	126
265	Aluminium	85	10.403	5	33.64	331.44	1.3212	63.325	1.66	3.49	201.89	28.39	85.78	True	no	3615
266	Aluminium	13	4.0684	3	362.08	106.23	1.0267	18.435	0.67	1.38	19.53	42.34	85.76	True	no	1259
267	Aluminium	16	4.5135	4	497.56	120.25	1.5391	79.573	0.32	0.60	30.82	35.10	85.75	True	no	1408
268	Aluminium	122	12.463	3	550.52	188.41	3.3441	86.663	0.75	2.01	98.48	42.57	85.74	True	no	2083
269	Aluminium	11	3.7424	4	243.00	170.73	1.8113	105.26	0.38	1.00	351.99	28.87	85.73	True	no	1990
270	Aluminium	15	4.3702	3	488.53	214.20	1.6709	93.858	0.36	0.71	176.48	16.43	85.71	True	no	2433
271	Aluminium	22	5.2926	1	100.86	17.00	1.1192	90	0.71	1.47	335.95	15.64	85.70	True	no	234
272	Aluminium	15	4.3702	0	65.80	137.20	1.2055	45	0.96	2.23	328.11	44.57	85.69	True	no	1591
273	Aluminium	102	11.396	5	118.28	260.05	3.8074	87.611	1.04	2.16	337.08	45.07	85.69	True	no	2806
274	Aluminium	15	4.3702	2	572.13	361.73	4.414	86.21	0.69	1.74	165.65	21.30	85.67	True	no	3986
275	Aluminium	85	10.403	5	68.13	312.78	2.6317	94.788	1.93	4.02	74.91	9.68	85.67	True	no	3392
276	Aluminium	58	8.5935	3	524.86	214.16	1.5589	147.29	0.39	0.91	139.03	36.42	85.65	True	no	2416
277	Aluminium	34	6.5795	3	110.82	362.68	2.4538	93.43	1.38	2.93	89.27	39.28	85.65	True	no	3980
278	Aluminium	18	4.7873	2	509.33	278.83	1.5811	115.24	0.40	1.56	315.43	43.12	85.63	True	no	3118
279	Aluminium	12	3.9088	2	245.33	226.08	1.4989	106.44	0.70	1.63	330.82	41.04	85.61	True	no	2563
280	Aluminium	23	5.4115	2	7.04	211.09	3.3651	81.034	2.12	4.57	28.18	44.04	85.60	True	no	2364
281	Aluminium	10	3.5682	3	53.00	400.80	1.2649	90	0.52	1.25	191.49	25.01	85.58	True	edge	4375
282	Aluminium	18	4.7873	3	569.06	344.39	3.5929	107.3	0.51	0.83	178.85	12.87	85.57	True	no	3793
283	Aluminium	121	12.412	4	438.02	57.90	2.523	95.51	1.39	4.88	15.84	26.02	85.53	True	no	587
284	Aluminium	75	9.772	6	545.76	49.19	1.0759	42.328	0.58	1.16	150.35	38.45	85.52	True	no	589
285	Aluminium	28	5.9708	2	315.25	76.75	1.2263	13.756	0.56	1.21	89.43	36.08	85.50	True	no	911
286	Aluminium	102	11.396	3	60.21	294.95	1.2079	86.767	1.43	3.74	259.14	39.60	85.50	True	no	3239
287	Aluminium	11	3.7424	2	515.91	19.36	9.765	90.934	0.32	0.79	336.30	36.69	85.48	True	no	239
288	Aluminium	10	3.5682	4	261.30	323.30	4.0627	93.985	0.37	0.63	225.31	21.18	85.43	True	no	3582
289	Aluminium	12	3.9088	1	564.50	361.25	1.9926	8.3104	0.31	0.61	165.60	20.48	85.43	True	no	4002
290	Aluminium	14	4.222	3	202.21	113.07	2.934	84.646	0.91	1.96	204.18	40.09	85.42	True	no	1311
291	Aluminium	11	3.7424	3	203.45	118.73	1.5532	92.199	0.36	0.60	297.58	43.83	85.41	True	no	1391
292	Aluminium	17	4.6524	2	223.24	11.41	1.8177	84.837	0.90	3.09	231.46	27.22	85.41	True	no	170
293	Aluminium	80	10.093	4	158.25	21.88	1.5217	61.227	1.06	3.25	346.88	26.01	85.39	True	no	245
294	Aluminium	17	4.6524	4	498.29	278.53	3.4689	84.06	0.27	0.54	315.90	42.14	85.38	True	no	3110
295	Aluminium	19	4.9185	3	419.84	324.32	2.5527	103.85	0.68	1.54	347.96	32.99	85.36	True	no	3586
296	Aluminium	32	6.3831	6	71.59	226.53	1.5558	15.913	1.28	2.66	319.41	36.73	85.36	True	no	2560
297	Aluminium	16	4.5135	2	59.63	130.81	3.5851	82.216	0.56	1.81	183.07	24.02	85.35	True	no	1517
298	Aluminium	22	5.2926	3	270.50	256.27	1.4867	90	0.73	1.26	8.72	30.61	85.35	True	no	2897
299	Aluminium	93	10.882	7	559.33	87.33	1.2611	125.77	0.55	2.42	217.87	42.96	85.34	True	no	991
300	Aluminium	28	5.9708	4	118.18	248.21	1.4721	77.849	0.84	2.23	204.31	18.38	85.33	True	no	2798
301	Aluminium	17	4.6524	3	80.94	316.24	3.1069	109.65	0.51	0.96	195.21	17.15	85.30	True	no	3487
302	Aluminium	33	6.482	3	323.58	270.30	1.1313	88.108	2.24	6.81	209.96	43.25	85.30	True	no	3027
303	Aluminium	83	10.28	5	572.80	229.61	1.3453	10.331	0.63	1.28	148.30	33.74	85.27	True	no	2579
304	Aluminium	11	3.7424	2	476.91	62.18	3.8783	77.175	0.58	1.20	248.63	29.32	85.26	True	no	760
305	Aluminium	21	5.1709	1	65.95	347.57	2.7104	77.767	1.28	2.99	149.30	39.80	85.22	True	no	3825
306	Aluminium	55	8.3683	2	567.07	365.25	1.623	30.888	0.49	1.23	166.50	21.70	85.22	True	no	4003
307	Aluminium	32	6.3831	3	472.34	277.00	1.2426	158.11	0.91	1.78	332.17	14.48	85.20	True	no	3108
308	Aluminium	18	4.7873	2	516.50	109.11	1.5093	180	0.44	0.87	224.42	16.44	85.20	True	no	1299
309	Aluminium	17	4.6524	4	340.35	25.18	4.0647	97.973	1.84	2.87	356.80	36.53	85.19	True	no	319
310	Aluminium	17	4.6524	5	424.29	242.41	1.6553	157.12	0.68	1.78	355.74	32.69	85.12	True	no	2760
311	Aluminium	11	3.7424	2	132.00	117.27	1.8113	74.745	0.63	1.20	34.41	39.80	85.10	True	no	1372
312	Aluminium	20	5.0463	3	494.75	118.75	2.7969	86.046	0.36	0.68	31.79	35.45	85.10	True	no	1380
313	Aluminium	34	6.5795	3	76.00	215.82	3.123	82.347	0.84	2.18	327.92	20.51	85.09	True	no	2418
314	Aluminium	11	3.7424	0	280.64	301.73	1.9318	112.72	2.81	7.71	79.52	39.86	85.08	True	no	3343
315	Aluminium	26	5.7536	6	525.69	218.19	2.6368	166.24	0.48	1.09	139.70	36.58	85.08	True	no	2481
316	Aluminium	48	7.8176	4	489.19	117.02	1.3484	41.535	0.59	1.22	31.79	35.40	85.01	True	no	1352
317	Aluminium	90	10.705	7	541.36	264.18	3.9764	90.288	0.95	2.14	346.92	41.07	85.01	True	no	2880
318	Aluminium	16	4.5135	4	537.50	93.25	1.4932	62.254	0.44	0.88	82.56	40.10	85.00	True	no	1118
319	Aluminium	110	11.835	6	375.85	153.21	2.5214	100.02	2.00	7.91	272.57	41.10	84.98	True	no	1695
320	Aluminium	32	6.3831	1	221.88	400.47	1.7374	170.46	1.71	3.85	327.91	38.86	84.97	True	edge	4368
321	Aluminium	17	4.6524	1	290.35	281.29	1.7072	122.27	0.92	2.30	271.62	44.73	84.95	True	no	3143
322	Aluminium	19	4.9185	2	162.95	65.68	2.2478	74.544	1.14	2.02	146.56	37.13	84.95	True	no	779
323	Aluminium	53	8.2147	6	208.06	75.96	2.9974	95.447	2.59	5.02	214.46	40.74	84.92	True	no	867
324	Aluminium	39	7.0467	3	411.77	347.05	1.7349	82.632	1.14	5.16	26.59	36.45	84.86	True	no	3822
325	Aluminium	66	9.167	4	68.98	377.71	3.2963	94.986	1.85	4.27	154.31	45.00	84.85	True	no	4085
326	Aluminium	22	5.2926	3	433.00	49.09	2.0657	85.145	0.76	1.63	15.27	25.44	84.85	True	no	586
327	Aluminium	51	8.0582	3	309.18	124.59	3.9156	87.561	0.57	1.38	195.08	37.08	84.83	True	no	1406
328	Aluminium	126	12.666	8	189.60	233.56	3.0596	93.063	5.00	8.44	331.03	44.31	84.82	True	no	2501
329	Aluminium	11	3.7424	3	355.45	374.55	4.0198	85.916	0.51	0.83	315.64	24.30	84.82	True	no	4127
330	Aluminium	32	6.3831	3	205.50	121.69	1.1473	4.8468	0.85	2.05	298.13	43.82	84.82	True	no	1405
331	Aluminium	32	6.3831	4	142.53	367.19	1.6406	46.984	2.05	2.57	204.68	44.00	84.80	True	no	4018
332	Aluminium	11	3.7424	2	173.36	317.64	9.396	97.805	1.27	2.47	223.07	42.77	84.79	True	no	3491
333	Aluminium	18	4.7873	3	449.89	168.56	2.1642	88.995	0.49	1.25	49.00	40.42	84.76	True	no	1943
334	Aluminium	10	3.5682	0	484.40	334.70	4.4712	81.044	1.19	1.74	31.99	35.72	84.75	True	no	3705
335	Aluminium	10	3.5682	4	12.60	18.20	1.8987	94.065	0.83	1.25	273.93	9.02	84.74	True	no	241
336	Aluminium	13	4.0684	1	479.85	252.62	1.9693	102.98	0.34	0.65	323.57	40.45	84.72	True	no	2860
337	Aluminium	186	15.389	6	271.88	62.69	1.8259	80.637	1.84	7.20	218.91	40.75	84.72	True	no	663
338	Aluminium	62	8.8849	5	292.34	142.19	2.7111	106.24	0.90	3.65	6.22	45.10	84.70	True	no	1613
339	Aluminium	14	4.222	4	544.71	255.64	1.6729	163.86	4.20	7.60	228.66	38.24	84.69	True	no	2900
340	Aluminium	48	7.8176	5	76.83	8.13	1.7103	91.347	1.16	3.84	45.58	44.70	84.66	True	no	103
341	Aluminium	39	7.0467	3	516.36	104.13	1.3158	101	0.85	1.57	226.52	15.72	84.65	True	no	1208
342	Aluminium	102	11.396	5	277.93	255.43	1.9235	76.455	2.91	5.74	9.69	29.26	84.65	True	no	2841
343	Aluminium	10	3.5682	3	579.00	231.70	2.3276	83.024	0.33	0.49	148.92	33.57	84.64	True	no	2623
344	Aluminium	10	3.5682	3	315.70	215.50	1.7339	52.466	0.64	1.21	211.65	39.74	84.64	True	no	2450
345	Aluminium	10	3.5682	3	550.20	45.70	1.5562	140.88	0.33	0.47	151.92	37.84	84.63	True	no	590
346	Aluminium	24	5.5279	4	359.50	1.04	2.9126	5.7304	0.77	1.58	269.46	33.52	84.61	True	edge	37
347	Aluminium	11	3.7424	3	546.73	224.36	1.3132	169.42	0.42	0.82	35.76	30.62	84.59	True	no	2557
348	Aluminium	23	5.4115	4	282.91	6.61	1.3575	171.12	0.53	1.46	268.08	33.88	84.58	True	no	121
349	Aluminium	113	11.995	5	246.53	138.99	2.3178	103.59	1.27	2.23	88.71	44.75	84.57	True	no	1535
350	Aluminium	40	7.1365	2	471.33	108.90	1.3285	58.641	0.60	1.32	199.27	15.27	84.56	True	no	1262
351	Aluminium	13	4.0684	3	419.15	168.00	1.6912	90	0.80	1.37	336.85	35.09	84.54	True	no	1958
352	Aluminium	50	7.9788	7	58.18	126.38	1.6076	72.356	1.09	3.50	184.66	24.38	84.49	True	no	1440
353	Aluminium	11	3.7424	1	222.18	316.73	1.1624	50.31	0.55	1.15	25.11	39.50	84.49	True	no	3515
354	Aluminium	29	6.0765	3	554.79	239.38	1.9245	83.651	0.91	1.79	33.86	43.13	84.48	True	no	2684
355	Aluminium	19	4.9185	3	220.84	28.21	1.7947	42.637	1.09	2.07	274.06	21.68	84.47	True	no	368
356	Aluminium	15	4.3702	5	193.20	214.27	9.0907	89.167	0.67	1.66	40.74	33.11	84.46	True	no	2392
357	Aluminium	18	4.7873	1	97.50	164.94	1.6329	58.232	1.80	3.09	132.31	8.49	84.44	True	no	1908
358	Aluminium	17	4.6524	1	407.88	346.65	1.3814	91.045	0.33	0.92	25.95	36.27	84.43	True	no	3837
359	Aluminium	16	4.5135	2	424.06	109.88	1.4672	114.28	0.55	0.94	154.84	37.75	84.42	True	no	1296
360	Aluminium	17	4.6524	4	272.47	98.59	2.9031	83.604	0.86	1.79	201.00	38.20	84.39	True	no	1139
361	Aluminium	55	8.3683	2	520.20	117.51	1.1776	75.917	1.01	3.34	340.40	40.75	84.34	True	no	1353
362	Aluminium	21	5.1709	3	389.05	147.29	1.0992	33.956	1.00	1.75	215.56	28.26	84.32	True	no	1715
363	Aluminium	21	5.1709	3	222.33	81.10	1.5365	101.75	0.79	1.24	206.08	30.19	84.32	True	no	951
364	Aluminium	70	9.4407	6	145.97	237.74	4.0627	92.084	1.03	1.94	354.81	32.95	84.32	True	no	2593
365	Aluminium	11	3.7424	2	120.82	277.00	3.2262	70.078	0.97	1.90	31.36	42.85	84.30	True	no	3090
366	Aluminium	37	6.8637	3	1.76	168.59	1.7296	103.41	0.78	2.14	137.19	31.20	84.21	True	edge	1920
367	Aluminium	25	5.6419	3	111.72	322.32	2.1183	72.205	0.84	2.03	220.11	44.41	84.21	True	no	3561
368	Aluminium	13	4.0684	2	582.46	141.08	2.7467	87.521	0.53	1.22	209.67	30.36	84.20	True	edge	1644
369	Aluminium	18	4.7873	4	350.67	202.83	2.8395	89.188	0.89	2.28	4.50	34.47	84.16	True	no	2294
370	Aluminium	24	5.5279	5	473.58	199.00	1.6959	93.875	1.47	2.69	202.57	23.19	84.16	True	no	2247
371	Aluminium	35	6.6756	5	154.71	61.94	1.1269	171.58	2.11	4.22	164.17	40.56	84.15	True	no	735
372	Aluminium	12	3.9088	2	274.42	95.58	3.9077	85.636	0.94	1.55	199.83	38.10	84.14	True	no	1130
373	Aluminium	75	9.772	4	60.48	338.65	1.7549	108.18	0.99	2.23	265.09	38.33	84.12	True	no	3702
374	Aluminium	88	10.585	6	76.63	184.40	1.9148	87.891	0.92	2.00	41.22	32.33	84.11	True	no	2076
375	Aluminium	12	3.9088	4	354.33	374.33	4.924	83.588	0.65	1.08	315.82	24.29	84.11	True	no	4121
376	Aluminium	73	9.6409	6	327.32	106.74	1.7014	74.115	2.42	4.93	338.70	24.46	84.11	True	no	1216
377	Aluminium	14	4.222	2	268.21	123.71	1.241	104.87	1.09	2.34	94.79	11.16	84.10	True	no	1445
378	Aluminium	196	15.797	7	483.71	370.90	1.1318	110.44	0.74	6.28	319.01	42.19	84.08	True	no	4015
379	Aluminium	33	6.482	3	344.33	313.48	1.8947	21.745	0.59	1.11	140.46	35.66	84.08	True	no	3477
380	Aluminium	16	4.5135	4	391.00	19.88	1.4891	37.562	0.89	2.04	275.33	21.78	84.03	True	no	285
381	Aluminium	35	6.6756	4	469.57	263.49	1.374	117.01	1.16	3.61	224.02	33.04	84.03	True	no	2966
382	Aluminium	46	7.653	3	440.41	154.83	1.3339	26.678	0.52	0.86	91.65	36.66	84.02	True	no	1793
383	Aluminium	37	6.8637	4	67.95	323.81	1.0824	122.85	0.59	1.67	74.50	7.85	84.00	True	no	3575
384	Aluminium	66	9.167	5	501.11	9.20	1.9326	65.437	0.85	4.28	269.03	21.47	83.99	True	no	112
385	Aluminium	11	3.7424	2	112.09	288.45	2.8872	113.61	0.42	0.65	33.36	43.45	83.98	True	no	3219
386	Aluminium	37	6.8637	3	423.24	323.27	1.6575	86.425	0.77	1.30	350.12	33.22	83.97	True	no	3568
387	Aluminium	34	6.5795	2	490.26	126.74	2.5316	86.751	0.55	1.29	40.24	43.21	83.92	True	no	1451
388	Aluminium	26	5.7536	3	108.00	125.92	1.6665	180	1.48	3.09	281.27	9.36	83.92	True	no	1472
389	Aluminium	17	4.6524	3	70.29	179.41	1.3859	42.772	3.44	7.31	36.86	38.75	83.90	True	no	2064
390	Aluminium	58	8.5935	4	354.02	361.91	2.1994	100.9	0.79	2.54	320.75	36.04	83.87	True	no	3972
391	Aluminium	21	5.1709	4	191.86	215.62	8.4782	94.422	0.62	1.20	41.50	33.70	83.80	True	no	2391
392	Aluminium	54	8.2919	5	385.59	264.09	2.1718	112.62	0.95	1.97	345.35	30.50	83.79	True	no	2947
393	Aluminium	243	17.59	9	179.54	77.40	1.5581	81.532	1.02	2.46	193.47	44.06	83.79	True	no	817
394	Aluminium	24	5.5279	4	199.00	347.46	2.0526	93.478	1.30	3.40	329.92	38.74	83.78	True	no	3830
395	Aluminium	74	9.7067	4	149.95	330.73	2.0539	97.416	1.80	3.65	34.41	35.44	83.76	True	no	3607
396	Aluminium	130	12.866	8	494.32	158.28	3.5677	77.958	0.86	2.17	320.42	41.44	83.76	True	no	1740
397	Aluminium	12	3.9088	1	87.50	177.00	1.3693	180	0.36	0.64	221.38	40.73	83.75	True	no	2057
398	Aluminium	26	5.7536	3	60.04	61.12	2.0104	66.923	1.55	3.31	204.54	38.24	83.71	True	no	720
399	Aluminium	27	5.8632	2	362.15	357.96	5.6491	97.362	0.35	0.90	337.13	23.54	83.67	True	no	3923
400	Aluminium	51	8.0582	5	581.37	361.31	3.2034	83.713	0.55	1.02	149.23	27.67	83.64	True	edge	3945
401	Aluminium	10	3.5682	3	307.50	13.50	3.2255	97.018	0.37	0.62	27.92	41.71	83.61	True	no	197
402	Aluminium	10	3.5682	3	326.30	35.00	2.5787	76.645	0.72	1.22	319.70	43.41	83.61	True	no	458
403	Aluminium	21	5.1709	3	149.57	55.71	1.3449	69.272	1.16	2.28	196.91	37.59	83.61	True	no	678
404	Aluminium	21	5.1709	3	424.05	62.24	1.9328	66.16	0.73	1.33	195.90	23.55	83.58	True	no	759
405	Aluminium	40	7.1365	4	413.98	241.48	2.4926	49.992	1.08	1.89	132.03	23.29	83.56	True	no	2711
406	Aluminium	15	4.3702	1	87.00	244.40	1.3284	90	0.85	2.07	152.52	26.58	83.55	True	no	2779
407	Aluminium	17	4.6524	2	439.76	159.24	2.9858	8.6737	1.34	9.46	92.64	36.46	83.54	True	no	1859
408	Aluminium	81	10.155	6	301.04	39.07	2.0725	95.895	1.47	3.74	237.77	26.95	83.52	True	no	433
409	Aluminium	35	6.6756	4	195.09	382.66	3.5365	82.931	1.39	3.53	119.50	42.05	83.51	True	no	4183
410	Aluminium	25	5.6419	2	493.48	127.36	2.5799	84.548	0.35	0.83	39.97	43.21	83.48	True	no	1465
411	Aluminium	151	13.866	7	307.13	217.85	3.0975	86.64	0.95	2.53	211.42	41.56	83.47	True	no	2359
412	Aluminium	21	5.1709	2	292.86	238.24	1.6344	104.96	0.71	1.24	31.13	35.02	83.47	True	no	2676
413	Aluminium	205	16.156	4	138.38	166.49	1.923	95.86	2.13	5.83	177.56	25.61	83.47	True	no	1821
414	Aluminium	19	4.9185	1	413.47	323.84	1.7847	122.81	0.87	1.81	331.13	39.96	83.47	True	no	3593
415	Aluminium	81	10.155	4	261.47	24.65	2.4522	103.79	1.13	3.43	211.53	31.62	83.43	True	no	251
416	Aluminium	28	5.9708	3	566.04	311.14	1.6463	66.32	0.40	0.76	149.97	30.48	83.42	True	no	3457
417	Aluminium	19	4.9185	2	488.05	65.79	1.475	85.796	0.42	0.97	352.77	40.87	83.42	True	no	800
418	Aluminium	12	3.9088	1	167.25	152.75	3.7578	81.713	0.82	1.89	34.91	44.63	83.42	True	no	1767
419	Aluminium	11	3.7424	1	86.27	175.09	2.2515	53.307	0.70	1.74	221.83	40.18	83.41	True	no	2030
420	Aluminium	37	6.8637	2	61.19	184.95	5.5697	96.367	1.89	3.61	37.13	42.44	83.40	True	no	2075
421	Aluminium	16	4.5135	1	171.63	21.88	1.3053	115.67	0.89	1.58	214.60	31.20	83.36	True	no	306
422	Aluminium	24	5.5279	2	210.08	119.54	3.1876	86.32	2.17	4.29	325.90	38.91	83.36	True	no	1374
423	Aluminium	30	6.1804	2	83.80	315.63	2.0677	90.327	0.46	0.81	196.95	16.50	83.33	True	no	3482
424	Aluminium	22	5.2926	5	576.23	357.55	2.2355	109.58	0.78	1.77	167.19	20.74	83.30	True	no	3944
425	Aluminium	16	4.5135	3	52.50	66.81	4.5116	83.464	1.10	2.13	207.21	40.59	83.24	True	no	777
426	Aluminium	144	13.541	5	371.66	345.93	2.2359	112.29	4.33	7.10	28.03	38.48	83.24	True	no	3748
427	Aluminium	19	4.9185	2	325.84	253.21	1.1179	132.52	2.31	6.54	132.14	43.26	83.23	True	no	2866
428	Aluminium	42	7.3127	3	257.62	323.29	1.3764	85.631	0.77	1.88	227.55	22.04	83.21	True	no	3581
429	Aluminium	55	8.3683	3	566.55	261.11	2.9962	68.899	2.97	5.81	210.73	42.94	83.17	True	no	2912
430	Aluminium	12	3.9088	2	410.67	185.83	1.9796	93.995	0.50	0.88	34.64	36.51	83.16	True	no	2135
431	Aluminium	10	3.5682	1	249.60	304.50	3.0619	90	0.92	1.88	331.06	43.21	83.16	True	no	3374
432	Aluminium	15	4.3702	3	505.07	9.33	3.4945	76.216	0.39	1.16	269.88	22.69	83.15	True	no	136
433	Aluminium	36	6.7703	2	281.78	62.81	3.0279	109.61	2.24	6.87	218.44	39.55	83.13	True	no	724
434	Aluminium	28	5.9708	3	306.43	126.39	6.7354	89.727	0.62	1.16	196.82	37.65	83.13	True	no	1416
435	Aluminium	94	10.94	6	386.55	247.95	1.2422	115.22	0.97	2.33	284.37	26.80	83.12	True	no	2759
436	Aluminium	80	10.093	4	373.66	217.74	1.7982	124.36	1.38	3.63	353.07	37.49	83.07	True	no	2422
437	Aluminium	27	5.8632	4	292.11	168.30	1.649	97.691	0.87	2.39	132.52	38.26	83.07	True	no	1938
438	Aluminium	13	4.0684	2	83.15	42.38	1.9693	102.98	0.67	1.21	29.74	19.50	83.06	True	no	531
439	Aluminium	110	11.835	2	169.02	365.66	1.6534	121.93	1.75	4.42	273.56	38.99	83.01	True	no	3988
440	Aluminium	76	9.837	4	480.95	64.21	2.1021	91.047	0.87	1.49	251.08	30.54	83.01	True	no	740
441	Aluminium	13	4.0684	2	470.00	123.54	1.7428	118.3	0.24	0.39	261.73	33.19	83.00	True	no	1437
442	Aluminium	21	5.1709	2	143.71	223.81	1.9883	81.384	1.99	3.17	21.48	36.04	82.98	True	no	2513
443	Aluminium	61	8.8129	5	332.69	40.56	1.6987	93.106	0.87	3.49	319.70	43.12	82.97	True	no	467
444	Aluminium	70	9.4407	6	364.93	392.64	1.7654	74.96	0.72	2.16	9.62	8.75	82.96	True	no	4271
445	Aluminium	25	5.6419	2	190.28	217.52	4.2166	92.828	0.41	0.97	42.18	34.44	82.95	True	no	2436
446	Aluminium	18	4.7873	2	28.11	350.44	2.3146	82.918	0.67	1.09	13.51	17.54	82.95	True	no	3859
447	Aluminium	120	12.361	6	331.20	345.93	1.3336	93.64	1.56	4.38	182.50	28.78	82.94	True	no	3788
448	Aluminium	12	3.9088	0	226.17	254.58	1.7605	107.14	0.53	0.77	28.57	27.13	82.93	True	no	2884
449	Aluminium	12	3.9088	3	70.83	228.58	1.7605	72.863	0.51	0.96	320.62	36.06	82.92	True	no	2589
450	Aluminium	17	4.6524	2	324.88	165.76	1.1685	137.23	1.90	3.17	356.35	39.78	82.91	True	no	1913
451	Aluminium	85	10.403	5	275.68	144.99	2.8649	68.077	3.11	5.98	326.24	24.27	82.87	True	no	1627
452	Aluminium	142	13.446	6	190.17	183.28	2.0568	98.952	1.36	4.84	166.82	25.63	82.86	True	no	2045
453	Aluminium	11	3.7424	2	320.64	151.45	1.1531	108.43	0.45	0.77	346.16	33.36	82.81	True	no	1771
454	Aluminium	13	4.0684	2	244.23	28.15	1.3416	101.31	0.86	1.30	152.56	37.58	82.80	True	no	369
455	Aluminium	123	12.514	6	319.65	229.18	1.1051	176.28	1.41	2.89	34.18	38.71	82.79	True	no	2565
456	Aluminium	30	6.1804	3	38.60	140.97	1.6291	107.06	0.89	1.43	154.85	27.01	82.66	True	no	1621
